genome,MC02(8-10cmbsf),MC02(28-30cmbsf),D1T1(0-2cmbsf),D1T1(4-6cmbsf),D1T2(4-6cmbsf),D1T2(24-26cmbsf),T1B3R1(0-3cmbsf),T1B3R2(0-3cmbsf),T1B5(0-2cmbsf),T1B5(8-10cmbsf),T1B5(28-30cmbsf),T1B5(38-40cmbsf),T1B8(2-4cmbsf),T1B8(16-18cmbsf),T1L6T1(0-3cmbsf),T1L6T2(0-3cmbsf),T1B10(0-2cmbsf),T1B10(36-38cmbsf),T1B10(44-46cmbsf),T1B11(0-3cmbsf),T3L11(0-3cmbsf),T3L11(6-9cmbsf),T3L11(12-15cmbsf),T3L11(18-21cmbsf),T3L8(0-3cmbsf),T3L8(6-9cmbsf),T3L8(12-15cmbsf),T3L8(18-21cmbsf),T3L14(0-2cmbsf),T3L14(4-6cmbsf),T3L14(6-8cmbsf),T3L14(12-14cmbsf),T3L14(18-20cmbsf),T1L10(0-3cmbsf),T1L10(6-9cmbsf),T1L10(12-15cmbsf),T1L10(18-21cmbsf)
B31T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0.007112245,0.0101522,0,0,0.097045384,0.067566074,0.08101595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B19T1B10,0,0,0,0,0,0,0.020884024,0.030854149,0.02105228,0,0,0.015241589,0.015523543,0,0.15778604,0.0695856,0.12569894,0.09734963,0.20679373,0.3550121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B40T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022803463,0.031032676,0.14124905,0,0.05279691,0.10731209,0.15208761,0,0.02566844,0.026801635,0.046381563,0.08323565,0.2692801,0.06279289,0.11997326,0.41115993,0.37723395
B8D1T1,0.089350216,0.04726473,0.13061073,0.1496453,0.037599012,0,0.059025142,0.06763403,0.0704225,0.04820902,0,0.013386421,0,0,0.044612683,0.082443155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B26D1T2,0,0,0,0,0.074545234,0.19765933,0,0,0,0,0,0.007472431,0.006396941,0.008468553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B13T1B10,0,0,0,0,0,0,0,0,0,0,0.022530293,0.006380206,0.017338078,0.004385161,0,0,0,0.156189,0.401006,0,0.04601946,0.06797611,0.033680603,0,0.032708373,0,0,0.01828982,0,0.02389417,0.016374744,0,0,0.027501855,0.04336192,0.29854152,0.091907635
B49T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02826921,0.07161742,0.123300865,0.037044182,0.025656607,0.13057178,0.06151887,0.013676411,0.02191251,0.01411689,0.020507589,0.12607057,0.10623823,0.04094565,0.07485698,0.3487274,0.057993706
B83T1B8,0,0,0,0,0,0,0.017700039,0,0.019236201,0.014846027,0.014468189,0.011419498,0.05815434,0.035207078,0.033671394,0.028529057,0.07255202,0.018376946,0.007555307,0,0.013238137,0,0,0,0,0,0,0,0.023890894,0.021368384,0.014939136,0,0,0,0,0,0
B56T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.11921099,0,0,0,0,0,0,0.02564008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B37T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044389635,0.049375206,0.054191273,0,0.04612923,0.05717685,0.043154344,0,0.06392677,0.031373303,0.048765387,0.06799624,0.032065626,0.042194895,0.037402608,0.0377581,0.026398212
B31T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013398597,0.053221453,0.01430046,0.02533007,0.103806525,0.091765955,0.017390419,0,0,0,0.039549723,0.066833034,0,0.015038797,0.019537369,0.013872357
B31T1B8,0,0,0,0,0,0.01711926,0,0,0,0.00914713,0,0,0.052713454,0.067965485,0.014415683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B103T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.03514081,0.12763038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B16T1B5,0,0,0,0,0.03324376,0.022935525,0.067459464,0.050074145,0.03874879,0.03730575,0.077587865,0.05588431,0.0433417,0.020812463,0.015980916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B3MC02,0.10063061,0.07440816,0.015223194,0.023534285,0.027681982,0.017486531,0,0,0.021331329,0.02218595,0.022885768,0.01487433,0.019475121,0.017093442,0.012128192,0,0,0,0.01210696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6T1B3,0,0.033447877,0,0,0.032381255,0.011841164,0.061822645,0.048535433,0.02053704,0.062086046,0.06350438,0.017203297,0.036403228,0.04744875,0.03663205,0.070114665,0.07147266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B97T1B8,0,0,0,0,0.027931547,0,0,0,0,0,0,0.004813193,0.059505016,0.015608157,0,0,0.07020813,0.1951317,0.12056732,0.029897584,0.056058083,0.06383219,0.10672641,0.0408496,0.05424725,0.042358268,0.04187541,0.044483267,0.019350275,0.04767188,0.039800275,0.051648844,0.046339367,0.12871462,0.16800047,0.04513147,0.15281324
B25D1T2,0,0.052821297,0,0.010078716,0.06604795,0.46763393,0,0,0.02785924,0.16705178,0.51238537,0.5738866,0.19955343,0.41730073,0.06825705,0.01505997,0.27040026,0.2376466,0.32640564,0.11444148,0.009077763,0.01189321,0,0,0,0,0,0,0,0.011677549,0.01590298,0,0,0,0.018342907,0.010344608,0.015989788
B6T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0.002756234,0,0,0,0,0,0,0,0,0.022842558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15153274,0.020275123
B57T1B5,0,0,0,0,0,0.022177711,0,0.026642328,0.023447033,0.08371206,0.09125058,0.07539508,0.04445339,0.04219572,0.025434034,0,0.06782492,0,0.018754002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B51T1L10,0,0,0,0,0,0,0,0,0,0.022718297,0,0,0.014417945,0.029160263,0.016997812,0.036161892,0,0,0,0,0,0.008976243,0.035340305,0,0.02026549,0.0945003,0.035481315,0,0.050729826,0.011724981,0,0.06255682,0,0,0.1482748,0.06836688,0
B5D1T1,0.02454581,0.012428145,0.04741996,0.05468133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B58T3L14,0,0,0,0,0,0,0,0,0,0,0,0.004922781,0.009726648,0.011209884,0,0,0.0660675,0.04194748,0.042812027,0.049476992,0.12897038,0.10319724,0.05098844,0,0.1344852,0.023083128,0,0,0.20148928,0.14854531,0.18099052,0.10180019,0,0.30852765,0.09574837,0.09468145,0.02121191
B45T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.034362976,0.12724273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B90T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.013457121,0.07372069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B23D1T2,0,0,0,0,0,0.21648754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B89T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017401308,0.019953035,0.056198392,0.028598526,0,0.041439097,0.041214943,0.015549291,0,0,0.014751594,0.035367686,0.07529064,0,0.010884238,0.015142751,0
B73T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.008529258,0.112894975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B15MC02,0.18182322,0.27177802,0.061744798,0.13091628,0.9882015,2.296547,0.15156291,0.20630091,0.59067696,2.875126,2.3791256,1.6212541,2.937968,1.3133931,0.2604815,0.056378752,1.7391691,2.0852597,1.3751234,0.2595386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B9T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016567372,0.012149814,0.038754288,0.45220366
B44T1B8,0,0,0,0,0,0.012794914,0,0,0.0348827,0,0.06934564,0.06991301,0.16716664,0.24210075,0.009322771,0,0.17513551,0.030599141,0.016475895,0.046180114,0.036813088,0.024993887,0,0,0.029689934,0,0,0,0.025511414,0.02790443,0.020359138,0,0,0.054485593,0.05074705,0,0.019673115
B8T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06180673,0.056454897,0,0,0.026379371,0,0,0,0,0.0277573,0.029489694,0,0,0,0.019137418,0.051610533,0
B36T1B8,0,0,0,0,0,0.012005547,0,0,0,0,0,0,0.0357533,0.07795408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B78T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04853688,0.12475665,0.1643152,0,0.08754881,0.13299155,0.086853996,0,0.05250567,0.051475674,0.09078382,0.20400497,0.095131435,0.09985823,0.20302403,0.12162346,0.08519883
B9T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0.003224148,0.007593541,0,0,0,0,0,0,0,0,0,0.107324295,0,0,0,0.40370157,0,0,0,0,0,0,0,0,0
B108T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011070022,0.019378776,0.04634709,0.026613576,0.036656205,0.038994826,0.046905927,0,0,0.011799532,0.03800172,0.06329783,0.043666285,0.019681642,0.025181355,0.1873463,0
B49T1B5,0,0,0,0,0,0,0,0,0,0,0,0.13243903,0.010470081,0.027322013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1MC02,0.027795162,0.16100077,0,0,0,0,0,0,0,0,0,0,0.005571382,0.008574157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B44T1B5,0,0,0,0,0,0,0.02119556,0.026680732,0.047775183,0.04434851,0.018679542,0.072232395,0.008160318,0.013510075,0.060423896,0.03711744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B7T1B11,0,0,0,0,0.081325114,0.15967438,0.06633495,0.061641194,0.08618371,0.29627612,0.24451257,0.21064156,0.27609238,0.13438216,0.17441379,0.15691641,0.357211,0.3082817,0.24236612,0.44643557,1.2417974,0.86893857,0.3721939,0.048898865,0.7251678,0.7018857,0.5056473,0,0.6563673,1.1728215,0.7951531,0.5363936,0.47057843,0.79057646,0.75980985,0.68203264,0.24175052
B88T1L10,0,0,0,0,0,0.010223372,0,0,0,0,0,0.004827562,0.003762628,0,0,0,0.11714818,0.040532824,0,0,0.080727726,0.009365675,0,0,0.025508828,0,0,0,0.024273828,0.033045482,0.038326386,0,0,0.28200334,0.20316195,0,0
B5T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34944984,0,0,0,0.16330999,0,0,0,0,0,0,0,0,0
B84T3L11,0,0,0,0,0,0,0,0,0.010251578,0,0.019347545,0.023759155,0.03201065,0.04185177,0,0,0.05554374,0.11755288,0.060896218,0.21519011,0.40541914,0.24651359,0.07396148,0.045325138,0.21647277,0,0,0.030183086,0.2522372,0.21021536,0.22554976,0,0,0.51611245,0.5123752,0.04222652,0.121048324
B58T1B8,0,0,0,0.011654527,0,0.012062159,0,0,0.0716034,0.14986572,0.23634991,0.2937003,0.37871563,0.18039373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B93T1B8,0.06253646,0.024122111,0.058675822,0.085258916,0.12153444,0.12149655,0.278591,0.33804062,0.23333122,0.17812932,0.071551755,0.11763601,0.32863888,0.50979364,0.29512116,0.35083047,0.091983296,0.028126048,0.012798755,0.025923384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B10T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2090769,0,0,0,0.08564506,0,0,0,0,0,0,0,0,0
B6T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.04829682,0.028564405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B45T1L10,0,0,0,0,0,0,0,0,0,0,0.037529625,0.009295989,0.014548902,0.006744518,0,0,0,0.033365514,0.035262067,0,0.0446716,0.17793228,0.06541554,0,0.023473816,0,0,0,0,0.023124974,0.03628369,0.03309828,0,0.093416296,0.24873827,0.09308076,0
B4T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.14861222,0.0785256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B63T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0.003056709,0.004905717,0.011533665,0,0,0,0.012632793,0,0.052811433,0.038648352,0.15111183,0.02724029,0.031577952,0.08714407,0.07776011,0,0.049317222,0.03806107,0.04706218,0.049452875,0.108759165,0.05363662,0.059952233,0.033617605,0.06266105
B1D1T2,0.032663375,0.019768381,0.008873501,0.014001246,0.14289407,0.037264135,0,0,0.008179231,0.021995043,0.022955421,0.006684487,0.010752547,0.01975592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B56T3L14,0,0,0,0,0,0,0.018144576,0,0.007679944,0,0,0,0.003880287,0.007932014,0.063146316,0.094760604,0,0,0.01836648,0.039301492,0.14675501,0.12330961,0.056001075,0,0.15820521,0.068717256,0,0,0.25885105,0.13077131,0.1739994,0.09657374,0,0.1730858,0.06602197,0.04151363,0.019293727
B64T1B5,0,0,0,0,0,0.009493114,0,0,0.009378497,0.042314135,0.014602971,0.11086471,0.024398517,0.017285634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33176354,0.33517006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B1T1B8,0,0,0,0,0,0,0,0,0.025624344,0.027143253,0.051967595,0,0.06888557,0.06525792,0,0,0,0,0.00824283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B10T1L6,0,0,0,0,0,0,0,0,0,0,0,0,0.003285928,0.005058353,0.06820793,0.03153225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B51T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045504812,0.026123933,0,0,0.027651299,0,0,0,0.13219458,0.050728712,0.07635147,0,0,0.037353568,0,0,0
B38T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019107774,0.02039989,0.053305708,0,0.04122902,0.07865508,0.072356075,0.013748347,0.047213506,0.025013402,0.036777273,0.08801906,0.0510833,0.04660819,0.10069972,0.09529231,0.05696578
B48T1B5,0,0,0,0,0,0,0,0,0,0,0,0.15520394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B71T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29182452,0,0,0,0.05054375,0,0,0,0,0,0,0,0,0.12859476
B65T1B5,0.02531297,0,0.023135763,0.031876374,0.052751385,0.038755447,0.103967674,0.12283972,0.08393682,0.0601365,0.048743825,0.15263043,0.104923345,0.1671431,0.08832762,0.10086063,0.07271725,0.032192286,0.017864943,0.03236767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B66T1B5,0,0,0,0,0,0,0,0,0,0,0.060031526,0.104839176,0.002567386,0.045621652,0.012409319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B19D1T2,0.14959481,0.10038949,0.02926578,0.07330779,0.15523593,0.21840431,0.041714057,0.031932913,0.15595631,0.18433748,0.24273062,0.1229933,0.10857138,0.096338645,0.044605225,0.029926402,0.16371807,0.026010845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B87T1B8,0,0,0,0,0,0,0,0,0,0.06251441,0.025597582,0.02774138,0.005985842,0.09470921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011934585,0,0
B62T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018266227,0.032240506,0,0,0,0,0.20181173,0.18782318,0.062619135,0,0.15393741,0.08402227,0.035992324,0,0.29572105,0.16307507,0.20975482,0.1457993,0.03439,0.16225499,0.07644068,0.028871732,0.01801742
B13D1T1,0,0,0.018033087,0.04010694,0.019512663,0.02505861,0,0,0.019112764,0.036187503,0.033098526,0.020422356,0.02476883,0.01577637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B53T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019880647,0.049593773,0.120856315,0.08909609,0.06497273,0.13046096,0.12013645,0.08225517,0.045162268,0.033388868,0.06377737,0.13043346,0.07329726,0.04313864,0.13495378,0.12523806,0.09419244
B60T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021619065,0.029305698,0.058910336,0.026076969,0.067067504,0.10725586,0.20153637,0,0.041079428,0.035212874,0.066133775,0.10407535,0.15644355,0.029345656,0.042102933,0.034416668,0.06186218
B2T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048991267,0.04723906,0.020989778,0,0.024541065,0.025517788,0,0,0.021486962,0.025630696,0.0246253,0,0,0.01725227,0.012679523,0,0
B27T1B10,0,0,0,0,0,0,0,0.037714247,0.011160729,0.014123886,0.03884226,0.05448192,0.021320889,0.052608564,0.03644778,0.022261083,0.12230262,0.34782797,0.45616695,0.22970028,0.012745919,0.018983617,0.021909362,0,0.024927275,0.031439,0,0,0,0.01375638,0.020520568,0.03123722,0,0.024109377,0.04841484,0.09959569,0.051649813
B14T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003969677,0.010559068,0,0,0.024108732,0.22510837,0,0.010603787,0.008929311,0.022161873,0,0,0,0,0,0.019929875,0.012543849,0.014393927,0,0,0.015594985,0.03831621,0.08675902,0
B9D1T1,0.029429084,0,0.03819282,0.061288692,0.034122467,0.010240067,0,0,0.02228706,0.015120637,0,0,0.00704411,0.007559059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B37T1B8,0,0,0,0,0,0,0,0,0,0.031578355,0.049347382,0.03333226,0.11924639,0.10551184,0.010403464,0,0,0,0.019441916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B51T1B5,0.02631242,0.02349038,0.018726133,0.025883576,0.10840727,0.079339676,0.061494775,0.0454517,0.057477813,0.13483031,0.11495775,0.11198983,0.08662724,0.03415635,0.10543527,0.11643378,0,0.10338124,0.07186943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B26T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013073439,0.013469047,0.03710136,0.02653397,0.045509584,0.12174945,0.13344309,0,0,0,0.016217472,0.03512606,0.086040676,0,0.020402541,0.016605394,0
B4T1B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1634486,2.182185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B22D1T2,0,0.059432697,0.010933497,0.022851316,0.03986456,0.31144017,0,0,0,0,0.09966032,0.012381293,0.11086819,0.21834956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B23T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119631946,0.027898517,0,0,0.033117067,0,0,0,0.1031942,0.059023794,0.053362824,0,0,0.03343436,0,0.008932288,0
B18T1L6,0,0,0,0,0,0,0.020322988,0,0,0,0,0.012951034,0.00787865,0.008200272,0.2308858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B71T1B8,0,0,0,0,0,0,0,0,0.010601814,0,0.03357557,0.021791358,0.10056448,0.041953683,0,0,0.056967597,0.037071247,0.030981757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6T1B5,0.035129495,0.027751168,0.012640573,0.019759223,0.035241283,0.030266296,0.056003217,0.05479061,0.09775361,0.10643321,0.087652646,0.15267344,0.066847175,0.06638527,0.117630355,0.07929331,0.13026188,0.056709155,0.052177113,0.043723166,0.03374208,0.030106312,0.022077322,0.02056063,0.03682583,0.025661325,0,0.018248394,0.022835566,0.030183902,0.03787448,0,0.030945683,0.05020473,0.059043426,0.048442345,0.03108474
B25T1L6,0,0.027150499,0,0,0,0.039276354,0.032350723,0.03772871,0.028949125,0.03417531,0.04298242,0.039300323,0.006752263,0.063254744,0.1457431,0.14207222,0.0889229,0.01649589,0,0.19118553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B15D1T1,0,0.015744202,0.07061724,0.049710896,0,0,0.03214129,0.027692838,0.018744966,0.014938111,0,0.018983347,0.003551995,0.004116905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B19T1B3,0,0.017178005,0.013613231,0,0,0,0.050939023,0.043833286,0.010214172,0,0,0,0,0,0.017213374,0.032303378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B34T3L14,0,0,0,0,0,0,0,0,0,0,0,0,0.002383667,0,0,0,0,0,0,0,0.019804703,0.025934398,0.012311042,0,0.021379905,0.017807465,0,0,0.05257041,0.021168519,0.03712461,0.031084541,0,0.055951018,0.020928621,0.01224132,0
B105T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04288919,0.06761577,0.0337146,0.015688725,0.07214983,0.055794664,0.031138975,0.019726988,0.035178088,0.047928657,0.08231787,0.10921845,0.033248454,0.066567376,0.11380561,0.15814254,0.1125095
B85T1B8,0,0,0,0,0,0,0,0,0,0,0,0,0.025501506,0.10184719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B67T1B5,0,0,0,0,0,0,0,0,0.015360246,0,0.08675769,0.02094318,0.014278803,0.014867894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B2T1B11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23497818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B6T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29449293,0,0,0,0.65301454,0,0,0,0,0,0,0,0,0.019577155
B37T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0.00883951,0.005530889,0,0,0,0.015110451,0.022503192,0,0.016900394,0.015635828,0,0,0.023770982,0,0,0,0,0.02012287,0.0259735,0,0,0.053307988,0.054056145,0.029620247,0.021101143
B75T1B5,0,0,0,0,0,0,0.019210424,0.020033047,0.01166832,0.009820753,0,0.061612815,0,0.021612607,0.019954823,0.035581544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B10T1B5,0.04937713,0.053940836,0.19016734,0.11688783,0,0,0.33637556,0.17127195,0.11745214,0.011093301,0,0,0,0,0.155649,0.32630986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B22D1T1,0.1656283,0.10588535,0.13430256,0.14877301,0.20502593,0,0.03014594,0.020071713,0.039680243,0,0,0,0,0,0.011558342,0.022705149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B102T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004068553,0,0,0,0,0,0,0.07457134,0.07536022,0.07539901,0.011096259,0.048996277,0.03738606,0,0,0.072995536,0.05076455,0.059176683,0.03934271,0,0.050590277,0.035025366,0.033780284,0.01608788
B24T3L14,0,0,0,0,0,0,0,0,0.008280052,0,0,0,0.015737278,0.004146893,0,0,0,0,0,0,0.016702587,0.011411883,0,0,0.046416093,0,0,0,0.04013545,0.044563808,0.04358137,0,0,0.02208565,0.016364021,0,0
B93T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010983726,0.03798213,0.20720534
B24T1B5,0.017848006,0.021822397,0,0,0,0.01459981,0,0,0.06684309,0,0.05240117,0.02029835,0.036914792,0.046324242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B98T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015479633,0.027593125,0.038654394,0,0.04457567,0,0.09191291,0,0,0,0,0,0,0.012229174,0.009623542,0
B17T1B5,0,0,0,0,0,0,0,0,0,0,0,0.07097425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B77T1L10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008879189,0.026363915,0.091938734,0.022938509,0.024488255,0.068726316,0.093883365,0.023728734,0,0,0.015540157,0.1067428,0.073545866,0.04625187,0.22141974,0.34158346,0.10078443
B28T3L8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024956912,0,0,0,0.16327123,0,0,0,0,0,0,0,0,0
B18T3L8,0,0,0,0,0,0,0,0.029354077,0.010428455,0.010032211,0,0.005159237,0.003496046,0.00643098,0.020292707,0,0,0.017765785,0,0.028670155,0.018349072,0.022992488,0.022476247,0,0.08862282,0.094007865,0.06355482,0,0.020416437,0.028463157,0.038852688,0.05689131,0.053037133,0.044856504,0.06125782,0.03179596,0.028210014
B12D1T2,0,0,0,0,0.032601796,0.07280304,0,0,0,0.010389474,0.022734756,0.034600645,0.01655333,0.033090256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B17T1B8,0,0,0,0,0,0.13627115,0,0,0.06408285,0.06548042,0,0.007234976,0.4241246,0.21986826,0,0,0,0,0,0.014338844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B4T1B5,0.025320463,0,0.011725107,0.016956069,0.08698934,0,0.018716775,0,0.12684222,0.074774556,0,0.06817719,0,0,0.04751023,0.043724503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B7T1B10,0,0,0,0,0,0,0.024583068,0.023110602,0.010065142,0.009146938,0.017883088,0.052749056,0.003325915,0.017479477,0.010037543,0,0,0.12853453,0.16754569,0.028146567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B46T3L11,0,0,0,0,0,0,0,0,0,0,0,0,0.002910516,0.003246418,0.009591385,0,0,0,0,0,0.046715394,0.07031235,0.030360699,0,0.031927053,0.025931805,0,0,0.02678625,0.01632005,0.023032345,0,0,0.09296031,0.034335256,0.01944656,0
B62T1B5,0,0,0,0,0,0,0,0,0,0,0.6822506,0.006151758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
B26T1B5,0,0,0,0,0,0,0,0,0,0.06398852,0.061817225,0.038369894,0.047454532,0.045602612,0.009690183,0,0,0,0.011521767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
